ITEM TYPE,RETAIL SALES
WINE,37.29
WINE,0.00
WINE,28.19
WINE,1.23
NON-ALCOHOL,160.43
WINE,1.30
WINE,34.11
WINE,3.87
WINE,40.18
WINE,1.52
WINE,48.94
WINE,6.09
WINE,15.18
WINE,60.29
WINE,0.33
WINE,7.43
WINE,1.85
WINE,14.06
WINE,14.16
WINE,3.72
WINE,11.26
WINE,3.17
WINE,0.08
WINE,7.61
REF,0.00
WINE,120.30
WINE,1.89
WINE,7.69
WINE,0.83
WINE,78.00
WINE,4.70
WINE,0.00
WINE,0.25
WINE,4.39
WINE,1.78
WINE,2.70
WINE,2.87
BEER,0.04
WINE,4.07
WINE,5.98
WINE,2.92
WINE,0.68
WINE,11.05
WINE,6.17
WINE,6.83
WINE,0.65
WINE,0.89
WINE,4.00
WINE,6.61
WINE,17.21
WINE,7.29
WINE,0.08
WINE,0.97
WINE,0.00
WINE,6.79
WINE,24.70
WINE,0.49
WINE,44.33
WINE,4.05
WINE,2.71
WINE,0.33
WINE,6.56
WINE,13.17
WINE,0.08
WINE,0.25
WINE,0.08
WINE,0.08
WINE,0.88
WINE,0.25
WINE,0.24
WINE,42.19
WINE,0.34
WINE,0.72
WINE,6.47
WINE,1.53
WINE,0.00
WINE,2.69
WINE,17.90
WINE,10.17
WINE,0.32
WINE,0.08
WINE,12.69
WINE,0.88
WINE,39.54
WINE,2.53
WINE,126.42
WINE,0.32
WINE,5.07
WINE,3.64
WINE,2.11
WINE,0.00
WINE,5.38
WINE,0.48
WINE,40.04
WINE,0.49
WINE,0.32
WINE,0.17
WINE,4.81
WINE,39.75
WINE,11.07
WINE,1.56
WINE,0.25
WINE,7.09
WINE,70.54
WINE,0.16
WINE,0.16
WINE,20.43
WINE,128.44
WINE,1.70
WINE,2.26
WINE,0.08
WINE,10.23
WINE,6.70
WINE,1.61
WINE,0.51
WINE,1.47
WINE,18.75
WINE,0.24
WINE,4.88
WINE,42.50
WINE,19.62
WINE,21.05
WINE,3.87
WINE,11.11
WINE,0.99
WINE,2.12
WINE,0.00
WINE,16.76
WINE,0.00
WINE,3.64
WINE,2.85
WINE,21.60
WINE,0.73
WINE,8.48
WINE,0.49
WINE,1.85
WINE,3.49
WINE,2.10
WINE,5.04
WINE,0.65
WINE,1.31
WINE,1.36
WINE,25.95
WINE,2.51
WINE,4.37
WINE,0.42
WINE,15.75
WINE,33.37
WINE,28.78
WINE,0.17
WINE,1.17
BEER,13.58
BEER,0.00
BEER,22.25
KEGS,0.00
KEGS,0.00
LIQUOR,0.50
WINE,26.17
WINE,17.67
WINE,5.71
WINE,10.40
WINE,0.40
WINE,2.76
WINE,1.38
WINE,0.00
WINE,4.32
WINE,0.08
WINE,1.98
WINE,53.05
WINE,0.49
WINE,0.41
WINE,2.92
WINE,0.73
WINE,28.10
WINE,34.89
WINE,23.07
WINE,3.08
WINE,19.46
BEER,1.00
WINE,4.15
WINE,8.48
BEER,5.67
WINE,7.75
BEER,2.39
BEER,0.44
WINE,46.11
WINE,28.75
WINE,0.00
WINE,0.00
WINE,9.03
WINE,3.45
WINE,1.96
WINE,0.24
WINE,2.87
WINE,0.08
WINE,0.00
WINE,2.37
WINE,61.00
WINE,0.33
WINE,0.32
WINE,1.25
WINE,27.08
WINE,5.99
WINE,22.15
FAT BASTARD CAB - 750ML,WINE
WINE,39.05
WINE,5.63
WINE,25.01
WINE,11.58
WINE,17.12
WINE,0.16
WINE,71.52
WINE,5.24
WINE,33.21
WINE,0.16
WINE,0.65
WINE,6.95
WINE,0.51
WINE,0.00
BEER,0.00
WINE,0.00
WINE,13.39
WINE,31.25
WINE,29.50
WINE,0.00
WINE,0.32
WINE,22.75
WINE,0.73
WINE,0.34
WINE,3.50
WINE,0.00
WINE,6.50
WINE,2.93
BEER,0.00
WINE,1.88
WINE,0.67
WINE,29.95
WINE,11.53
WINE,11.12
WINE,0.57
WINE,3.00
WINE,4.75
BEER,0.74
WINE,0.00
WINE,35.99
WINE,20.79
WINE,31.19
WINE,20.53
WINE,0.33
WINE,11.33
WINE,1.80
WINE,0.25
WINE,1.58
WINE,0.67
WINE,2.29
WINE,5.22
WINE,0.17
WINE,3.92
WINE,10.85
WINE,13.09
WINE,13.07
WINE,310.83
WINE,26.70
WINE,6.13
WINE,0.00
WINE,8.32
WINE,1.70
WINE,204.30
WINE,3.31
WINE,23.22
WINE,3.07
WINE,12.30
WINE,17.29
WINE,98.79
WINE,6.84
WINE,5.78
WINE,7.50
WINE,10.31
WINE,1.15
WINE,0.00
WINE,14.08
WINE,17.50
WINE,1.14
WINE,10.35
WINE,16.33
WINE,0.00
WINE,1.65
WINE,11.94
WINE,0.73
WINE,0.00
WINE,22.05
WINE,1.01
WINE,1.39
WINE,6.85
WINE,0.00
WINE,0.00
WINE,0.33
WINE,58.87
WINE,0.00
WINE,113.47
WINE,68.75
DOM AUTARD CDP - 750ML,WINE
WINE,2.92
WINE,9.07
WINE,0.00
LIQUOR,0.40
WINE,13.55
BEER,0.00
LIQUOR,3.05
WINE,8.03
WINE,0.00
WINE,2.25
WINE,46.51
WINE,1.00
WINE,6.28
WINE,15.67
WINE,5.57
WINE,12.37
WINE,0.00
WINE,15.50
WINE,0.16
WINE,20.81
WINE,20.75
BEER,3.20
WINE,0.80
BEER,0.00
WINE,0.68
WINE,6.44
WINE,0.00
BEER,1.36
WINE,1.37
WINE,52.79
WINE,6.20
WINE,5.67
BEER,0.00
WINE,32.41
WINE,29.58
WINE,1.78
WINE,10.62
WINE,6.39
WINE,41.86
WINE,6.32
WINE,0.16
WINE,6.05
WINE,0.73
WINE,7.24
WINE,31.45
WINE,6.09
WINE,6.94
WINE,0.08
WINE,19.81
WINE,3.81
WINE,6.63
WINE,3.87
WINE,3.01
WINE,0.65
WINE,0.17
WINE,0.17
WINE,1.38
WINE,0.41
WINE,9.50
WINE,31.57
WINE,1.83
WINE,10.86
LIQUOR,7.94
WINE,6.24
WINE,4.05
WINE,2.36
WINE,38.14
WINE,0.00
WINE,2.71
WINE,25.94
WINE,7.39
WINE,57.06
WINE,2.70
WINE,0.00
WINE,33.42
WINE,1.32
WINE,88.58
WINE,2.82
WINE,3.50
WINE,4.74
WINE,2.44
WINE,3.68
WINE,11.25
WINE,0.08
WINE,4.75
KEGS,0.00
NON-ALCOHOL,6.46
BEER,19.50
WINE,3.26
KEGS,0.00
WINE,3.34
BEER,45.58
WINE,2.48
NON-ALCOHOL,10.54
WINE,3.45
WINE,0.00
WINE,6.00
BEER,86.62
WINE,1.90
WINE,0.08
WINE,4.13
WINE,0.00
WINE,0.50
WINE,3.27
WINE,31.25
WINE,15.38
KEGS,0.00
KEGS,0.00
BEER,4.50
BEER,6.75
BEER,6.61
BEER,2.00
BEER,3.00
BEER,0.00
BEER,6.50
WINE,13.68
LIQUOR,0.60
NON-ALCOHOL,0.00
KEGS,0.00
WINE,1.07
BEER,0.00
BEER,0.00
BEER,0.00
KEGS,0.00
BEER,0.00
WINE,9.02
BEER,0.00
KEGS,0.00
BEER,0.00
KEGS,0.00
WINE,25.67
BEER,0.00
BEER,0.00
BEER,2.50
WINE,0.00
WINE,0.16
WINE,0.00
BEER,0.00
BEER,0.00
BEER,0.00
WINE,0.08
WINE,84.87
WINE,6.68
WINE,59.23
WINE,0.16
WINE,20.72
WINE,0.16
KEGS,0.00
WINE,0.49
NON-ALCOHOL,0.85
BEER,5.09
NON-ALCOHOL,2.38
BEER,0.00
BEER,0.00
WINE,6.05
NON-ALCOHOL,30.32
WINE,31.36
WINE,7.27
WINE,0.34
WINE,2.53
RIDGE PAGANI ZIN - 750ML,WINE
WINE,6.42
WINE,55.25
WINE,28.90
WINE,33.00
WINE,14.81
WINE,6.75
WINE,5.41
WINE,0.48
WINE,0.00
BEER,3.40
WINE,0.03
WINE,4.50
WINE,1.48
WINE,5.22
WINE,7.12
WINE,5.67
WINE,2.72
WINE,6.78
WINE,9.76
WINE,19.13
BEER,1.91
WINE,31.90
WINE,0.82
WINE,10.56
CHAPPELLET CERVANTES MNT CUVEE - 750ML,WINE
BEER,1.45
WINE,0.00
BEER,3.00
WINE,0.00
WINE,0.40
WINE,18.91
WINE,2.73
WINE,4.34
WINE,5.84
WINE,0.00
WINE,0.00
WINE,11.01
WINE,15.10
WINE,25.00
WINE,6.24
WINE,2.99
WINE,7.62
WINE,8.09
WINE,5.77
CLEAN SLATE RIES - 750ML,WINE
WINE,5.77
WINE,1.81
WINE,26.30
WINE,5.26
KEGS,0.00
WINE,21.45
WINE,1.13
WINE,5.41
WINE,2.41
WINE,0.00
WINE,5.80
BEER,0.00
WINE,1.29
WINE,2.47
WINE,34.45
WINE,33.90
WINE,57.49
WINE,0.85
ROOT 1 CAB - 750ML,WINE
WINE,1.44
WINE,1.52
BEER,3.75
BEER,1.75
BEER,1.00
KEGS,0.00
BEER,4.67
BEER,0.00
BEER,5.25
BEER,59.57
BEER,0.00
BEER,137.54
BEER,0.00
BEER,31.00
BEER,42.00
BEER,0.00
BEER,0.25
BEER,0.00
BEER,12.25
BEER,0.00
BEER,373.00
BEER,0.00
BEER,28.00
BEER,28.00
BEER,48.00
BEER,490.00
BEER,0.00
BEER,0.00
BEER,24.57
BEER,0.75
BEER,0.00
BEER,0.00
BEER,0.00
BEER,2.04
BEER,12.45
BEER,0.00
BEER,1.80
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,3.00
BEER,250.00
BEER,63.00
BEER,0.00
NON-ALCOHOL,17.25
BEER,1.50
BEER,9.50
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
KEGS,0.00
BEER,17.50
BEER,28.00
BEER,0.50
BEER,0.00
BEER,0.10
BEER,0.00
BEER,9.50
BEER,0.00
BEER,0.00
BEER,0.00
BEER,3.54
BEER,40.50
BEER,0.00
NON-ALCOHOL,2.75
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.75
BEER,14.33
BEER,22.50
BEER,0.00
BEER,0.25
BEER,0.00
BEER,0.00
BEER,0.00
BEER,28.00
BEER,0.00
BEER,0.00
BEER,11.79
WINE,0.24
KEGS,0.00
BEER,0.00
BEER,42.50
BEER,42.00
BEER,7.75
BEER,0.00
BEER,3.89
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.08
BEER,1.91
BEER,0.00
BEER,0.00
BEER,0.45
BEER,0.00
BEER,0.00
BEER,1.00
BEER,0.00
BEER,1.00
BEER,0.00
BEER,3.00
BEER,3.25
BEER,0.00
BEER,45.25
BEER,0.00
BEER,166.29
BEER,1.50
BEER,3.75
BEER,0.00
KEGS,0.00
BEER,0.00
BEER,1.00
BEER,11.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,12.00
BEER,0.00
BEER,21.74
BEER,0.00
BEER,87.75
BEER,13.75
BEER,0.75
NON-ALCOHOL,20.25
BEER,0.00
BEER,0.50
BEER,2.00
NON-ALCOHOL,7.50
NON-ALCOHOL,36.25
BEER,125.95
BEER,21.00
BEER,12.50
BEER,15.70
BEER,0.00
BEER,22.50
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.25
BEER,0.00
BEER,0.00
BEER,2.00
KEGS,0.00
BEER,0.00
NON-ALCOHOL,2.75
NON-ALCOHOL,2.00
KEGS,0.00
KEGS,0.00
KEGS,0.00
KEGS,0.00
KEGS,0.00
KEGS,0.00
BEER,5.75
KEGS,0.00
KEGS,0.00
BEER,0.00
KEGS,0.00
KEGS,0.00
KEGS,0.00
KEGS,0.00
KEGS,0.00
BEER,82.78
BEER,0.17
BEER,35.00
BEER,59.17
BEER,0.00
BEER,19.12
BEER,62.21
BEER,2.00
BEER,191.25
BEER,0.00
BEER,0.00
BEER,13.50
BEER,135.50
BEER,117.00
BEER,19.54
KEGS,0.00
BEER,7.50
BEER,18.50
BEER,7.50
BEER,15.00
BEER,190.37
WINE,0.00
BEER,22.04
BEER,0.00
BEER,0.00
BEER,4.75
BEER,23.00
BEER,0.08
BEER,13.00
BEER,58.50
BEER,31.50
BEER,19.25
BEER,54.70
KEGS,0.00
BEER,115.50
BEER,11.29
BEER,0.00
BEER,1.50
BEER,18.25
BEER,0.00
NON-ALCOHOL,36.25
BEER,77.50
BEER,25.50
KEGS,0.00
BEER,5.25
BEER,7.50
BEER,4.25
BEER,90.45
BEER,0.00
BEER,3.25
BEER,23.75
BEER,1.00
BEER,0.16
BEER,541.36
BEER,33.74
BEER,1.50
BEER,0.00
BEER,7.19
BEER,1.58
KEGS,0.00
KEGS,0.00
KEGS,0.00
BEER,128.50
BEER,72.29
BEER,0.00
BEER,485.44
BEER,32.50
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
KEGS,0.00
BEER,3.75
KEGS,0.00
BEER,6.66
BEER,5.06
BEER,0.00
BEER,237.54
NON-ALCOHOL,40.00
BEER,0.00
BEER,1.02
BEER,1.02
BEER,0.00
BEER,4.50
KEGS,0.00
BEER,154.16
BEER,0.50
BEER,0.00
BEER,24.90
BEER,0.00
BEER,46.49
BEER,7.14
BEER,0.00
BEER,79.75
BEER,158.00
BEER,233.00
BEER,0.00
BEER,93.00
BEER,79.50
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,66.33
BEER,31.62
BEER,0.00
BEER,498.46
BEER,8.75
BEER,2.75
BEER,18.50
BEER,0.00
BEER,2.09
BEER,3.50
NON-ALCOHOL,61.32
NON-ALCOHOL,80.00
BEER,0.00
BEER,0.17
BEER,1.75
BEER,9.45
BEER,5.50
NON-ALCOHOL,20.20
BEER,2.75
KEGS,0.00
BEER,5.62
KEGS,0.00
KEGS,0.00
BEER,24.50
BEER,3.75
BEER,0.85
BEER,11.50
BEER,29.75
KEGS,0.00
KEGS,0.00
BEER,1.50
BEER,0.00
BEER,0.00
BEER,10.25
BEER,0.82
BEER,0.33
BEER,0.00
BEER,2.00
BEER,0.00
KEGS,0.00
BEER,0.00
KEGS,0.00
BEER,13.08
BEER,2.50
BEER,0.00
BEER,166.63
BEER,49.00
NON-ALCOHOL,8.50
BEER,1.18
KEGS,0.00
KEGS,0.00
BEER,0.00
STR_SUPPLIES,0.00
BEER,0.00
KEGS,0.00
BEER,0.41
BEER,0.00
NON-ALCOHOL,1.75
BEER,0.00
WINE,2.02
BEER,0.00
BEER,21.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,72.29
BEER,1.75
BEER,15.50
REF,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
BEER,0.25
WINE,0.00
WINE,0.49
WINE,0.49
KEGS,0.00
BEER,5.08
LIQUOR,3.68
WINE,0.00
WINE,0.24
LIQUOR,0.34
LIQUOR,1.02
LIQUOR,0.51
LIQUOR,0.34
WINE,0.00
HATSUMAGO SAKE JUN MAI SHU - 720ML,WINE
WINE,0.00
LIQUOR,14.59
WINE,17.47
WINE,1.66
WINE,0.40
WINE,0.00
WINE,0.00
BEER,0.00
LIQUOR,3.00
WINE,1.57
LIQUOR,1.34
WINE,0.00
WINE,1.30
LIQUOR,2.21
LIQUOR,0.16
BEER,1.53
LIQUOR,0.24
LIQUOR,0.08
LIQUOR,0.34
LIQUOR,0.17
LIQUOR,0.34
LIQUOR,1.16
LIQUOR,0.34
ALLAN SCOTT VYDS S/BLC - 750ML,WINE
LA CARRAIA ORVIETO CLAS - 750ML,WINE
WINE,0.16
LIQUOR,27.36
BEER,2.33
BEER,3.25
VAJRA LANGHE NEBBIOLO DOC - 750ML,WINE
BEER,1.00
LIQUOR,17.76
KEGS,0.00
BEER,0.00
BARBOURSVILLE PHILEO - 750ML,WINE
STR_SUPPLIES,2.00
LIQUOR,0.50
WINE,1.48
BEER,0.00
WINE,16.86
WINE,0.00
BEER,46.83
WINE,1.19
BEER,23.25
BEER,2.50
BEER,100.00
BEER,21.50
BEER,43.40
BEER,3.00
BEER,4.25
WINE,0.82
WINE,0.00
WINE,33.16
LIQUOR,64.73
LIQUOR,17.71
LIQUOR,36.02
LIQUOR,7.80
WINE,0.00
WINE,0.00
WINE,0.17
LIQUOR,2.74
BEER,0.00
BEER,0.17
LIQUOR,2.03
LIQUOR,0.68
STR_SUPPLIES,12.20
WINE,0.00
LIQUOR,82.61
WINE,0.49
WINE,2.24
BEER,8.00
BEER,0.00
STR_SUPPLIES,1.70
BEER,0.00
BEER,0.33
BEER,2.00
BEER,0.00
KEGS,0.00
LIQUOR,7.70
WINE,2.81
WINE,3.00
BEER,0.75
MADFISH WEST AUST SHZ - 750ML,WINE
LIQUOR,0.28
LIQUOR,0.37
LIQUOR,0.16
LIQUOR,25.13
TWO JAMES JOHNNY SMOKING GUN WHISKEY - 750ML,LIQUOR
LIQUOR,0.17
WINE,0.16
LIQUOR,0.17
LIQUOR,0.51
LIQUOR,0.17
LIQUOR,0.68
BEER,0.00
WINE,0.00
WINE,5.00
BEER,0.00
WINE,0.00
WINE,0.17
STR_SUPPLIES,12.43
BEER,28.75
BEER,0.75
WINE,0.00
WINE,0.00
WINE,0.24
WINE,0.16
WINE,0.89
WINE,0.00
WINE,0.24
WINE,3.36
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
LIQUOR,0.67
WINE,0.25
BEER,0.00
BEER,0.00
WINE,44.06
WINE,2.56
WINE,0.00
BEER,0.00
BEER,0.00
WINE,1.85
LIQUOR,0.34
WINE,0.41
WINE,0.08
LIQUOR,0.08
LIQUOR,0.20
WINE,5.02
WINE,2.53
WINE,3.07
LIQUOR,4.20
LIQUOR,0.68
INDABA WESTERN CAPE CH/BLC - 750ML,WINE
LIQUOR,0.34
LIQUOR,0.33
LIQUOR,0.33
LIQUOR,0.88
LIQUOR,0.17
WINE,1.14
WINE,0.00
WINE,8.73
WINE,1.74
STR_SUPPLIES,0.00
LIQUOR,41.23
LIQUOR,2.16
BEER,1.50
WINE,0.00
KEGS,0.00
LIQUOR,0.85
BEER,9.00
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
KEGS,0.00
KEGS,0.00
WINE,0.00
KEGS,0.00
KEGS,0.00
LIQUOR,0.34
WINE,12.26
WINE,0.00
BEER,0.00
BEER,1.67
STR_SUPPLIES,0.50
LIQUOR,0.38
LIQUOR,5.10
WINE,3.70
WINE,67.46
WINE,0.00
LIQUOR,43.82
LIQUOR,4.56
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.25
LIQUOR,0.16
LIQUOR,4.59
LIQUOR,1.36
LIQUOR,1.32
LIQUOR,47.29
BEER,0.00
LIQUOR,74.71
WINE,0.00
WINE,2.62
HENDRY BLOCK 7 NAPA ZIN - 750ML,WINE
LIQUOR,2.24
DR PAULY BERG NOBLE HOUSE RIES - 750ML,WINE
LIQUOR,0.08
REF,20.10
LIQUOR,48.44
WINE,29.98
WINE,0.00
LIQUOR,22.64
WINE,0.08
WINE,0.00
LIQUOR,34.29
WINE,0.00
WINE,0.42
WINE,2.52
WINE,0.00
TIAMO PINOT GRIGIO - 750ML,WINE
BEER,0.00
STR_SUPPLIES,0.80
LIQUOR,1.19
LIQUOR,0.51
LIQUOR,0.34
LIQUOR,1.19
LIQUOR,1.87
WINE,3.77
WINE,1.13
LIQUOR,0.17
SPY VALLEY MARLBOROUGH S/BLC - 750ML,WINE
LIQUOR,0.17
BEER,0.00
BEER,0.00
BEER,0.00
BEER,0.00
KEGS,0.00
WINE,0.33
LIQUOR,2.19
LIQUOR,0.17
LIQUOR,2.03
LIQUOR,8.99
LIQUOR,0.88
LIQUOR,0.08
LIQUOR,1.35
LIQUOR,4.83
STR_SUPPLIES,68.04
LIQUOR,0.17
LIQUOR,1.36
BELLEFON CUV DES MOINES BRUT - 750ML,WINE
WINE,0.33
LIQUOR,4.02
KEGS,0.00
KEGS,0.00
WINE,5.74
LIQUOR,0.34
LIQUOR,1.45
LIQUOR,14.85
LIQUOR,0.34
LIQUOR,1.35
LIQUOR,0.08
LIQUOR,0.57
LIQUOR,0.16
LIQUOR,1.02
WINE,1.31
WINE,0.49
LIQUOR,8.29
LIQUOR,3.57
LIQUOR,1.02
BEER,0.00
LIQUOR,2.04
WINE,2.55
BEER,0.00
STR_SUPPLIES,6.95
LIQUOR,1.12
WINE,0.33
INDABA WESTERN CAPE MER - 750ML,WINE
LIQUOR,32.90
INDABA S/BLC WESTERN CAPE - 750ML,WINE
BEER,2.00
BEER,10.00
KEGS,0.00
BEER,0.00
BEER,3.44
BEER,0.00
BEER,0.00
GRUET BRUT BDN(NM) - 750ML,WINE
LIQUOR,56.32
LIQUOR,17.49
KEGS,0.00
WINE,1.30
KEGS,0.00
QUADY ELYSIUM BLACK MUSCAT - 375ML,WINE
BEER,0.00
BEER,0.00
WINE,0.00
STR_SUPPLIES,0.08
LIQUOR,141.66
LIQUOR,41.82
LIQUOR,21.68
LIQUOR,53.66
LIQUOR,184.41
LIQUOR,249.53
KEGS,0.00
KEGS,0.00
LIQUOR,68.62
KEGS,0.00
KEGS,0.00
LIQUOR,13.94
STR_SUPPLIES,11.10
BEER,0.41
WINE,0.00
WINE,0.00
KEGS,0.00
WINE,0.00
WINE,1.49
LIQUOR,13.56
LIQUOR,49.69
LIQUOR,7.02
LIQUOR,0.51
LIQUOR,1.01
WINE,10.84
LIQUOR,26.15
LIQUOR,34.93
LIQUOR,69.33
WINE,3.07
WINE,3.02
LIQUOR,86.06
BEER,0.00
BEER,0.00
LIQUOR,0.16
DR HEYDEN OPP RIES KAB - 750ML,WINE
LIQUOR,43.00
BEER,0.00
LIQUOR,22.61
BEER,0.00
KEGS,0.00
WINE,0.00
WINE,0.97
LIQUOR,0.98
LIQUOR,0.17
WINE,0.17
WINE,0.00
BEER,7.50
LIQUOR,27.39
WINE,0.08
LIQUOR,1.30
WINE,0.00
WINE,0.24
LIQUOR,0.00
WINE,0.00
BEER,0.75
BEER,0.00
LIQUOR,27.76
OKUNOMATSU TOKUBETSU JUNMAI - 720ML,WINE
WINE,0.00
BEER,0.00
WINE,0.00
BEER,0.00
KEGS,0.00
LIQUOR,6.25
WINE,0.32
WINE,0.24
WINE,0.49
WINE,0.08
BEER,0.00
WINE,0.16
BEER,4.50
BEER,13.00
BEER,6.00
WINE,0.00
BEER,0.00
KEGS,0.00
LIQUOR,1.12
CAPARZO BRUN-MONT - 750ML,WINE
LIQUOR,1.40
LIQUOR,2.26
WINE,1.85
WINE,0.65
WINE,11.62
WINE,10.17
WINE,1.19
WINE,0.40
WINE,0.74
BEER,0.00
BEER,31.75
KEGS,0.00
LIQUOR,14.03
LIQUOR,1.19
LIQUOR,0.85
BEER,1.25
WINE,0.16
LIQUOR,5.19
LIQUOR,0.17
LIQUOR,1.36
BEER,0.00
YALUMBA Y SERIES SHZ/VIOG - 750ML,WINE
SANTA BARBARA P/NOIR - 750ML,WINE
WINE,0.08
LIQUOR,34.68
WINE,1.06
WINE,0.17
WINE,0.00
WINE,0.51
KEGS,0.00
WINE,0.51
BEER,0.00
WINE,0.00
BEER,0.00
BEER,0.25
WINE,12.57
LIQUOR,2.21
BEER,10.21
WINE,0.00
LIQUOR,6.61
WINE,0.00
BEER,0.00
WINE,0.41
LIQUOR,0.08
WINE,12.12
LIQUOR,1.02
LIQUOR,7.27
BEER,0.00
LIQUOR,11.74
WINE,0.96
PRODUTTORI DEL BARBARESCO TOR - 750ML,WINE
BEER,0.00
WINE,0.25
LIQUOR,0.00
BEER,0.00
BEER,0.00
LIQUOR,0.51
WINE,0.66
LIQUOR,13.73
LIQUOR,0.56
LIQUOR,0.48
LIQUOR,0.88
BEER,0.00
BEER,0.00
YALUMBA Y SERIES UNWOOD CHARD - 750ML,WINE
BEER,0.00
LIQUOR,28.26
LIQUOR,9.95
BEER,3.75
WINE,0.08
LIQUOR,2.41
BEER,0.00
LIQUOR,0.16
BELLEFON CUV BRUT ROSE 6/CS - 750ML,WINE
BEER,0.00
WINE,0.00
BEER,0.00
BEER,0.00
LIQUOR,20.23
BEER,0.00
WINE,0.16
BEER,0.00
WINE,0.00
LIQUOR,0.17
BEER,0.00
LIQUOR,1.64
WINE,1.06
WINE,1.25
BEER,8.00
WINE,24.76
BEER,0.00
BEER,0.00
BEER,0.00
KEGS,0.00
LIQUOR,15.62
WINE,0.08
WINE,0.00
LIQUOR,198.56
L'ECOLE NO 41 COL VLY MER - 750ML,WINE
LIQUOR,38.73
DUNNAGE,0.00
WINE,2.59
BEER,0.67
WINE,0.00
SANTA JULIA OAK RES CAB - 750ML,WINE
WINE,0.00
LIQUOR,5.76
BEER,0.00
BEER,0.00
BEER,0.50
KEGS,0.00
BEER,0.00
WINE,28.24
SELBACH RIES DRY FISH - 750ML,WINE
WINE,0.17
LIQUOR,9.33
BEER,0.00
BEER,0.00
BEER,124.50
BULLETIN PLACE SHZ - 750ML,WINE
LIQUOR,2.88
BEER,0.00
KEGS,0.00
LIQUOR,2.42
LIQUOR,6.54
BEER,0.00
CATENA ALTA CAB - 750ML,WINE
BEER,0.83
LIQUOR,38.10
BEER,0.00
WINE,0.00
CORNARO VENETO P/GRIG - 750ML,WINE
KEGS,0.00
WINE,0.00
BEER,77.87
BEER,0.44
WINE,34.84
WINE,0.00
WINE,0.00
WINE,1.99
WINE,0.00
WINE,0.00
WINE,1.72
WINE,0.08
WINE,7.36
WINE,0.00
WINE,1.65
WINE,0.16
LIQUOR,3.72
WINE,0.08
WINE,0.00
WINE,0.08
LIQUOR,5.97
WINE,0.00
WINE,0.00
WINE,12.76
LIQUOR,36.76
WINE,1.32
WINE,0.82
WINE,0.25
WINE,0.00
LIQUOR,1.83
WINE,0.16
WINE,0.33
WINE,2.71
WINE,1.65
LIQUOR,2.09
WINE,0.24
WINE,0.96
WINE,2.22
WINE,1.63
WINE,1.07
WINE,0.00
WINE,0.00
WINE,0.08
WINE,0.72
WINE,0.24
WINE,0.33
WINE,0.49
WINE,0.00
WINE,0.24
OXFORD LANDING S/BLC - 750ML,WINE
FALESCO VITIANO BIANCO - 750ML,WINE
WINE,0.00
WINE,0.00
WINE,0.34
CATENA ALTA CHARD - 750ML,WINE
CATENA ALTA MAL 6/C - 750ML,WINE
WINE,0.08
WINE,0.00
WINE,0.00
WINE,0.17
WINE,0.00
WINE,22.28
WINE,0.49
SANTA JULIA OAK RES MAL - 750ML,WINE
STR_SUPPLIES,0.41
WINE,7.48
WINE,5.52
WINE,1.62
MARIETTA OV RED - 750ML,WINE
WINE,22.37
SANTA BARBARA CHARD - 750ML,WINE
WINE,0.73
WINE,25.15
BEER,5.67
WINE,2.21
LIQUOR,1.86
WINE,0.00
WINE,0.08
WINE,0.65
LIQUOR,2.04
WINE,0.00
WINE,0.00
LIQUOR,1.18
LIQUOR,0.41
LIQUOR,10.76
WINE,0.00
GRAHAMS 6 GRAPES PORT - 750ML,WINE
TERRE DORA AGLIANICO - 750ML,WINE
ARGYLE NV BRUT SPARK - 750ML,WINE
WINE,0.88
WINE,0.24
TORTOISE CREEK S/BLC - 750ML,WINE
LIQUOR,20.16
WINE,0.00
WINE,1.38
WINE,0.08
WINE,0.00
LIQUOR,0.00
LIQUOR,0.24
WINE,0.32
WINE,0.00
WINE,4.21
WINE,2.61
WINE,1.29
BLANDYS RAINWATER MEDIUM DRY - 750ML,WINE
LURTON ARAUCANO RES CARM - 750ML,WINE
WINE,0.32
WINE,0.53
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,1.96
WINE,7.86
WINE,0.00
WINE,0.00
WINE,7.66
WINE,8.20
WINE,6.34
WINE,0.08
WINE,0.00
WINE,0.40
WINE,0.00
WINE,11.32
